Census Tract,California County,ZIP,CES 3.0 Score,CES 3.0 Percentile
6037195903,Los Angeles,90026,40.37,76.57
6037408133,Los Angeles,91792,40.35,76.55
6077005206,San Joaquin,95304,40.34,76.54
6037554801,Los Angeles,90701,40.33,76.53
6037211420,Los Angeles,90004,40.32,76.52
6059099402,Orange ,92647,40.32,76.50
6037294200,Los Angeles,90744,40.31,76.49
6037900300,Los Angeles,93535,40.30,76.48
6037191302,Los Angeles,90027,40.29,76.47
6065040405,Riverside ,92509,40.29,76.45
6037543321,Los Angeles,90747,40.27,76.44
6037540202,Los Angeles,90262,40.26,76.43
6037432402,Los Angeles,91731,40.25,76.42
6067009601,Sacramento ,95832,40.23,76.40
6001402700,Alameda ,94612,40.23,76.39
6037222100,Los Angeles,90018,40.19,76.38
6037571703,Los Angeles,90805,40.18,76.37
6073003305,San Diego,92113,40.17,76.35
6071000606,San Bernardino,91710,40.17,76.34
6029001901,Kern ,93304,40.17,76.33
6037576903,Los Angeles,90804,40.16,76.31
6037221210,Los Angeles,90006,40.15,76.30
6025010700,Imperial ,92227,40.14,76.29
6071001200,San Bernardino,91764,40.13,76.28
6071006100,San Bernardino,92404,40.12,76.26
6037320201,Los Angeles,91340,40.11,76.25
6037503105,Los Angeles,90604,40.11,76.24
6037209820,Los Angeles,90015,40.11,76.23
6037294110,Los Angeles,90744,40.11,76.21
6075012301,San Francisco,94102,40.11,76.20
6077003407,San Joaquin,95210,40.10,76.19
6037481401,Los Angeles,91776,40.09,76.18
6073022000,San Diego,91950,40.08,76.16
6037431100,Los Angeles,91016,40.08,76.15
6037502003,Los Angeles,90602,40.07,76.14
6059087806,Orange ,92804,40.06,76.13
6059087901,Orange ,90680,40.06,76.11
6071002207,San Bernardino,91739,40.05,76.10
6037310800,Los Angeles,91506,40.05,76.09
6013364002,Contra Costa,94806,40.04,76.08
6037104204,Los Angeles,91342,40.03,76.06
6087110300,Santa Cruz,95076,39.99,76.05
6065041302,Riverside ,92505,39.99,76.04
6037544002,Los Angeles,90810,39.98,76.02
6065045502,Riverside ,92201,39.98,76.01
6013392200,Contra Costa,94806,39.97,76.00
6059110302,Orange ,90620,39.97,75.99
6037134522,Los Angeles,91303,39.97,75.97
6067004401,Sacramento ,95820,39.97,75.96
6095251802,Solano ,94589,39.96,75.95
6001422000,Alameda ,94710,39.95,75.94
6029006401,Kern ,93241,39.95,75.92
6013302005,Contra Costa,94561,39.94,75.91
6071003401,San Bernardino,92335,39.93,75.90
6065043005,Riverside ,92530,39.93,75.89
6065042521,Riverside ,92553,39.92,75.87
6097153200,Sonoma ,95407,39.90,75.86
6037113422,Los Angeles,91306,39.90,75.85
6107001601,Tulare ,93223,39.90,75.84
6029002814,Kern ,93309,39.90,75.82
6037106520,Los Angeles,91342,39.90,75.81
6037407601,Los Angeles,91744,39.89,75.80
6037296902,Los Angeles,90731,39.89,75.79
6019003804,Fresno ,93722,39.89,75.77
6059011714,Orange ,92806,39.88,75.76
6071002606,San Bernardino,92337,39.88,75.75
6037212304,Los Angeles,90005,39.87,75.73
6037143200,Los Angeles,91602,39.86,75.72
6037543702,Los Angeles,90745,39.85,75.71
6037408631,Los Angeles,91745,39.85,75.70
6037603703,Los Angeles,90250,39.80,75.68
6039000400,Madera ,93622,39.79,75.67
6073005200,San Diego,92101,39.76,75.66
6037301900,Los Angeles,91206,39.76,75.65
6107002100,Tulare ,93274,39.76,75.63
6029003500,Kern ,93268,39.73,75.62
6037530003,Los Angeles,90640,39.70,75.61
6037601001,Los Angeles,90301,39.70,75.60
6073012600,San Diego,91910,39.69,75.58
6071003803,San Bernardino,92376,39.69,75.57
6001405401,Alameda ,94606,39.68,75.56
6001440301,Alameda ,94587,39.68,75.55
6099002701,Stanislaus ,95351,39.67,75.53
6059088501,Orange ,92843,39.67,75.52
6073003303,San Diego,92113,39.66,75.51
6059001201,Orange ,90631,39.65,75.50
6001406201,Alameda ,94601,39.64,75.48
6037115404,Los Angeles,91324,39.63,75.47
6031001701,Kings ,93204,39.63,75.46
6071006201,San Bernardino,92404,39.62,75.44
6081604200,San Mateo,94066,39.61,75.43
6077003406,San Joaquin,95210,39.60,75.42
6065042517,Riverside ,92553,39.60,75.41
6037131020,Los Angeles,91335,39.60,75.39
6095251901,Solano ,94589,39.57,75.38
6059088802,Orange ,92844,39.57,75.37
6107000301,Tulare ,93618,39.57,75.36
6071004603,San Bernardino,92407,39.54,75.34
6053014102,Monterey ,93933,39.54,75.33
6037404301,Los Angeles,91702,39.53,75.32
6037199120,Los Angeles,90031,39.52,75.31
6037197200,Los Angeles,90031,39.52,75.29
6037550202,Los Angeles,90650,39.52,75.28
6037503902,Los Angeles,90638,39.52,75.27
6071001804,San Bernardino,91761,39.51,75.26
6037117408,Los Angeles,91343,39.51,75.24
6073002501,San Diego,92105,39.50,75.23
6099000807,Stanislaus ,95356,39.50,75.22
6047001902,Merced ,95333,39.48,75.20
6077005106,San Joaquin,95337,39.46,75.19
6065049500,Riverside ,92201,39.46,75.18
6077000401,San Joaquin,95203,39.45,75.17
6037432300,Los Angeles,91731,39.44,75.15
6037481103,Los Angeles,91776,39.43,75.14
6037219500,Los Angeles,90016,39.43,75.13
6019004212,Fresno ,93722,39.42,75.12
6037650901,Los Angeles,90501,39.42,75.10
6037553000,Los Angeles,90650,39.41,75.09
6019004001,Fresno ,93630,39.41,75.08
6059063604,Orange ,92627,39.41,75.07
6037543604,Los Angeles,90745,39.40,75.05
6037302004,Los Angeles,91206,39.39,75.04
6065042409,Riverside ,92557,39.38,75.03
6001437200,Alameda ,94545,39.37,75.02
6037310701,Los Angeles,91502,39.35,75.00
6029001801,Kern ,93309,39.35,74.99
6037117520,Los Angeles,91343,39.34,74.98
6071009913,San Bernardino,92395,39.33,74.97
6037222700,Los Angeles,90007,39.32,74.95
6065043001,Riverside ,92530,39.32,74.94
6065041405,Riverside ,92503,39.32,74.93
6099003500,Stanislaus ,95360,39.31,74.91
6037535804,Los Angeles,90280,39.30,74.90
6071002101,San Bernardino,91730,39.30,74.89
6073010013,San Diego,92173,39.27,74.88
6081602200,San Mateo,94080,39.27,74.86
6001428700,Alameda ,94501,39.27,74.85
6099000203,Stanislaus ,95361,39.25,74.84
6037602106,Los Angeles,90250,39.25,74.83
6037700102,Los Angeles,90046,39.25,74.81
6037207502,Los Angeles,90071,39.24,74.80
6073014400,San Diego,91945,39.22,74.79
6037600602,Los Angeles,90303,39.21,74.78
6059087505,Orange ,92802,39.21,74.76
6107003002,Tulare ,93274,39.20,74.75
6037502402,Los Angeles,90660,39.19,74.74
6039000507,Madera ,93638,39.18,74.73
6037408004,Los Angeles,91792,39.18,74.71
6037190202,Los Angeles,90028,39.17,74.70
6037301206,Los Angeles,91202,39.17,74.69
6065048200,Riverside ,92879,39.16,74.68
6037603801,Los Angeles,90260,39.16,74.66
6067006800,Sacramento ,95815,39.15,74.65
6037188202,Los Angeles,90027,39.13,74.64
6037910101,Los Angeles,93552,39.11,74.62
6037500900,Los Angeles,90660,39.09,74.61
6067001800,Sacramento ,95817,39.08,74.60
6031000900,Kings ,93230,39.07,74.59
6037407501,Los Angeles,91744,39.07,74.57
6059087902,Orange ,90680,39.06,74.56
6085501502,Santa Clara,95116,39.06,74.55
6019005304,Fresno ,93726,39.05,74.54
6039000508,Madera ,93636,39.04,74.52
6075023001,San Francisco,94124,39.04,74.51
6013306002,Contra Costa,94509,39.04,74.50
6025011202,Imperial ,92243,39.03,74.49
6101050202,Sutter ,95991,39.01,74.47
6067007501,Sacramento ,95841,39.01,74.46
6037602301,Los Angeles,90250,39.00,74.45
6065041202,Riverside ,92503,39.00,74.44
6037554521,Los Angeles,90703,39.00,74.42
6037104620,Los Angeles,91331,39.00,74.41
6037408303,Los Angeles,90601,38.99,74.40
6071003507,San Bernardino,92376,38.98,74.39
6037270200,Los Angeles,90034,38.98,74.37
6099000503,Stanislaus ,95356,38.96,74.36
6031000100,Kings ,93230,38.95,74.35
6037212204,Los Angeles,90005,38.95,74.33
6037573401,Los Angeles,90755,38.94,74.32
6099000402,Stanislaus ,95357,38.92,74.31
6047000603,Merced ,95301,38.91,74.30
6037188300,Los Angeles,90039,38.91,74.28
6037192420,Los Angeles,90004,38.91,74.27
6107002400,Tulare ,93274,38.89,74.26
6037124300,Los Angeles,91601,38.88,74.25
6053000502,Monterey ,93905,38.85,74.23
6067009005,Sacramento ,95827,38.83,74.22
6071000504,San Bernardino,91710,38.83,74.21
6065041404,Riverside ,92503,38.82,74.20
6071007800,San Bernardino,92374,38.82,74.18
6059087200,Orange ,92801,38.82,74.17
6013314102,Contra Costa,94565,38.81,74.16
6037139302,Los Angeles,91356,38.81,74.15
6077003311,San Joaquin,95210,38.80,74.13
6037113321,Los Angeles,91311,38.77,74.12
6037131800,Los Angeles,91335,38.76,74.11
6085504319,Santa Clara,95133,38.76,74.10
6013315000,Contra Costa,94520,38.74,74.08
6099000910,Stanislaus ,95355,38.71,74.07
6037554511,Los Angeles,90703,38.70,74.06
6077005113,San Joaquin,95336,38.70,74.04
6071004404,San Bernardino,92410,38.69,74.03
6085503112,Santa Clara,95112,38.66,74.02
6095253500,Solano ,94571,38.66,74.01
6071000304,San Bernardino,91763,38.66,73.99
6073015902,San Diego,92020,38.65,73.98
6037404903,Los Angeles,91706,38.64,73.97
6037482303,Los Angeles,91770,38.63,73.96
6037406701,Los Angeles,91790,38.62,73.94
6025012400,Imperial ,92283,38.61,73.93
6029003205,Kern ,93313,38.60,73.92
6037119342,Los Angeles,91402,38.58,73.91
6037203710,Los Angeles,90033,38.57,73.89
6077003307,San Joaquin,95207,38.57,73.88
6037535701,Los Angeles,90280,38.56,73.87
6029001103,Kern ,93306,38.56,73.86
6095252402,Solano ,94534,38.53,73.84
6037212202,Los Angeles,90005,38.51,73.83
6071001903,San Bernardino,91708,38.50,73.82
6029006303,Kern ,93203,38.49,73.81
6037600912,Los Angeles,90302,38.48,73.79
6037183620,Los Angeles,90042,38.47,73.78
6059086301,Orange ,92805,38.47,73.77
6067007503,Sacramento ,95841,38.46,73.75
6037119700,Los Angeles,91402,38.45,73.74
6037131100,Los Angeles,91406,38.45,73.73
6065042621,Riverside ,92555,38.44,73.72
6037600501,Los Angeles,90303,38.44,73.70
6059075004,Orange ,92701,38.43,73.69
6019004801,Fresno ,93704,38.41,73.68
6077003216,San Joaquin,95209,38.40,73.67
6037600201,Los Angeles,90044,38.40,73.65
6059001303,Orange ,90631,38.38,73.64
6073013103,San Diego,91911,38.32,73.63
6065043813,Riverside ,92220,38.31,73.62
6085501000,Santa Clara,95112,38.30,73.60
6083002502,Santa Barbara,93455,38.30,73.59
6037117201,Los Angeles,91343,38.29,73.58
6037221402,Los Angeles,90018,38.28,73.57
6065043317,Riverside ,92545,38.25,73.55
6037481606,Los Angeles,91803,38.25,73.54
6037408006,Los Angeles,91792,38.25,73.53
6001438100,Alameda ,94544,38.23,73.51
6065042903,Riverside ,92570,38.21,73.50
6085503208,Santa Clara,95111,38.20,73.49
6037132300,Los Angeles,91335,38.19,73.48
6065040605,Riverside ,91752,38.18,73.46
6001402800,Alameda ,94612,38.17,73.45
6077001102,San Joaquin,95204,38.17,73.44
6037535502,Los Angeles,90280,38.17,73.43
6047001200,Merced ,95340,38.16,73.41
6037920023,Los Angeles,91351,38.14,73.40
6037104500,Los Angeles,91331,38.13,73.39
6037481001,Los Angeles,91801,38.13,73.38
6047001402,Merced ,95340,38.12,73.36
6037106112,Los Angeles,91342,38.12,73.35
6037604001,Los Angeles,90260,38.10,73.34
6073020500,San Diego,92025,38.10,73.33
6077005501,San Joaquin,95304,38.10,73.31
6037115104,Los Angeles,91325,38.09,73.30
6107000701,Tulare ,93286,38.08,73.29
6037217100,Los Angeles,90019,38.08,73.28
6037407502,Los Angeles,91744,38.08,73.26
6059074802,Orange ,92704,38.07,73.25
6037104201,Los Angeles,91340,38.07,73.24
6067007424,Sacramento ,95660,38.07,73.22
6107002601,Tulare ,93247,38.06,73.21
6085512604,Santa Clara,95020,38.05,73.20
6037236400,Los Angeles,90008,38.03,73.19
6055200301,Napa ,94559,38.02,73.17
6037190301,Los Angeles,90028,38.02,73.16
6059074601,Orange ,92707,38.02,73.15
6037310702,Los Angeles,91502,38.02,73.14
6037501200,Los Angeles,90601,38.01,73.12
6059088902,Orange ,92843,38.00,73.11
6065042210,Riverside ,92507,37.96,73.10
6037550601,Los Angeles,90240,37.95,73.09
6073012401,San Diego,91950,37.94,73.07
6065031402,Riverside ,92504,37.93,73.06
6067004300,Sacramento ,95832,37.93,73.05
6013369001,Contra Costa,94806,37.91,73.04
6059075403,Orange ,92701,37.91,73.02
6037552800,Los Angeles,90650,37.91,73.01
6037131300,Los Angeles,91335,37.90,73.00
6037183820,Los Angeles,90042,37.88,72.99
6037211410,Los Angeles,90004,37.87,72.97
6077005405,San Joaquin,95376,37.83,72.96
6037134104,Los Angeles,91306,37.83,72.95
6037430102,Los Angeles,91010,37.83,72.93
6065031703,Riverside ,92503,37.82,72.92
6037201602,Los Angeles,90032,37.82,72.91
6029002817,Kern ,93309,37.81,72.90
6037212303,Los Angeles,90005,37.81,72.88
6069000400,San Benito,95023,37.81,72.87
6037125200,Los Angeles,91601,37.80,72.86
6065040815,Riverside ,92879,37.79,72.85
6037482304,Los Angeles,91770,37.78,72.83
6107002500,Tulare ,93247,37.77,72.82
6059086903,Orange ,92804,37.76,72.81
6037600202,Los Angeles,90044,37.74,72.80
6073015802,San Diego,92020,37.74,72.78
6037135114,Los Angeles,91303,37.74,72.77
6059099702,Orange ,92655,37.74,72.76
6073012700,San Diego,91910,37.72,72.75
6059088602,Orange ,92843,37.72,72.73
6037480304,Los Angeles,91801,37.71,72.72
6055200503,Napa ,94559,37.66,72.71
6101050201,Sutter ,95991,37.64,72.70
6013366001,Contra Costa,94806,37.63,72.68
6025011802,Imperial ,92243,37.63,72.67
6037218701,Los Angeles,90016,37.63,72.66
6071011700,San Bernardino,92307,37.62,72.64
6037117407,Los Angeles,91343,37.61,72.63
6001407500,Alameda ,94621,37.59,72.62
6037320202,Los Angeles,91340,37.58,72.61
6071002703,San Bernardino,92377,37.56,72.59
6037186302,Los Angeles,90065,37.56,72.58
6047000202,Merced ,95315,37.54,72.57
6107002003,Tulare ,93277,37.53,72.56
6107002904,Tulare ,93274,37.52,72.54
6085503121,Santa Clara,95125,37.51,72.53
6019008100,Fresno ,93210,37.50,72.52
6067006102,Sacramento ,95821,37.48,72.51
6071001703,San Bernardino,91710,37.47,72.49
6037301204,Los Angeles,91202,37.45,72.48
6085503710,Santa Clara,95116,37.44,72.47
6037402703,Los Angeles,91767,37.43,72.46
6037603101,Los Angeles,90247,37.43,72.44
6019001414,Fresno ,93727,37.43,72.43
6019005602,Fresno ,93612,37.42,72.42
6029006100,Kern ,93561,37.41,72.41
6065042212,Riverside ,92557,37.40,72.39
6073014806,San Diego,91942,37.40,72.38
6019005704,Fresno ,93612,37.39,72.37
6037481402,Los Angeles,91776,37.39,72.35
6067008801,Sacramento ,95655,37.38,72.34
6065042009,Riverside ,92508,37.37,72.33
6013327000,Contra Costa,94520,37.36,72.32
6077005108,San Joaquin,95336,37.33,72.30
6037600802,Los Angeles,90305,37.32,72.29
6071009904,San Bernardino,92394,37.31,72.28
6065042617,Riverside ,92571,37.30,72.27
6065040821,Riverside ,92879,37.28,72.25
6037124102,Los Angeles,91601,37.26,72.24
6071002604,San Bernardino,92337,37.26,72.23
6037572202,Los Angeles,90806,37.26,72.22
6001428000,Alameda ,94501,37.26,72.20
6107003502,Tulare ,93257,37.25,72.19
6067004903,Sacramento ,95823,37.25,72.18
6007003001,Butte ,95966,37.23,72.17
6077003410,San Joaquin,95210,37.23,72.15
6037120107,Los Angeles,91402,37.22,72.14
6037576502,Los Angeles,90802,37.21,72.13
6067003101,Sacramento ,95820,37.21,72.12
6067005601,Sacramento ,95825,37.20,72.10
6037132001,Los Angeles,91406,37.19,72.09
6019004901,Fresno ,93704,37.19,72.08
6037482502,Los Angeles,91770,37.18,72.06
6077003112,San Joaquin,95207,37.16,72.05
6077004501,San Joaquin,95240,37.15,72.04
6071003403,San Bernardino,92316,37.15,72.03
6037216700,Los Angeles,90035,37.14,72.01
6075012501,San Francisco,94102,37.14,72.00
6099003605,Stanislaus ,95382,37.12,71.99
6037125501,Los Angeles,91601,37.11,71.98
6059087300,Orange ,92805,37.11,71.96
6099003001,Stanislaus ,95307,37.10,71.95
6039000300,Madera ,93610,37.10,71.94
6059086304,Orange ,92806,37.10,71.93
6025011000,Imperial ,92251,37.09,71.91
6019003103,Fresno ,93612,37.08,71.90
6071011800,San Bernardino,92311,37.08,71.89
6059074109,Orange ,92704,37.08,71.88
6071001905,San Bernardino,91761,37.08,71.86
6071000604,San Bernardino,91710,37.07,71.85
6037482301,Los Angeles,91776,37.07,71.84
6019003600,Fresno ,93704,37.06,71.82
6037267300,Los Angeles,90025,37.06,71.81
6107004400,Tulare ,93219,37.04,71.80
6013306004,Contra Costa,94509,37.02,71.79
6025010900,Imperial ,92250,37.00,71.77
6071008705,San Bernardino,92399,36.99,71.76
6037183610,Los Angeles,90042,36.99,71.75
6085502002,Santa Clara,95126,36.96,71.74
6037577000,Los Angeles,90804,36.96,71.72
6037115401,Los Angeles,91325,36.95,71.71
6067005509,Sacramento ,95825,36.94,71.70
6037576501,Los Angeles,90802,36.94,71.69
6037293201,Los Angeles,90501,36.92,71.67
6037234502,Los Angeles,90043,36.92,71.66
6071000401,San Bernardino,91710,36.91,71.65
6037106114,Los Angeles,91340,36.91,71.64
6037201504,Los Angeles,90032,36.89,71.62
6037543304,Los Angeles,90746,36.88,71.61
6065043310,Riverside ,92544,36.88,71.60
6037123602,Los Angeles,91401,36.87,71.59
6071004507,San Bernardino,92407,36.86,71.57
6067004905,Sacramento ,95823,36.86,71.56
6071005100,San Bernardino,92404,36.85,71.55
6071002706,San Bernardino,92407,36.84,71.53
6103001100,Tehama ,96021,36.83,71.52
6099000908,Stanislaus ,95355,36.83,71.51
6037139504,Los Angeles,91316,36.83,71.50
6065045605,Riverside ,92274,36.82,71.48
6037209510,Los Angeles,90006,36.82,71.47
6013303103,Contra Costa,94513,36.82,71.46
6065042618,Riverside ,92571,36.82,71.45
6037211922,Los Angeles,90020,36.81,71.43
6037553503,Los Angeles,90723,36.81,71.42
6073018509,San Diego,92054,36.80,71.41
6067004904,Sacramento ,95823,36.79,71.40
6081600100,San Mateo,94005,36.77,71.38
6067004402,Sacramento ,95820,36.76,71.37
6037400602,Los Angeles,91702,36.75,71.36
6037503106,Los Angeles,90604,36.72,71.35
6071000404,San Bernardino,91710,36.71,71.33
6071003801,San Bernardino,92376,36.70,71.32
6037402001,Los Angeles,91711,36.70,71.31
6037131400,Los Angeles,91335,36.70,71.30
6001401300,Alameda ,94609,36.69,71.28
6037117530,Los Angeles,91343,36.69,71.27
6111006100,Ventura ,91320,36.68,71.26
6059099701,Orange ,92655,36.67,71.24
6067006500,Sacramento ,95838,36.67,71.23
6007001200,Butte ,95928,36.67,71.22
6073010111,San Diego,92173,36.66,71.21
6081601300,San Mateo,94014,36.66,71.19
6037208904,Los Angeles,90057,36.66,71.18
6097153104,Sonoma ,95407,36.66,71.17
6067005402,Sacramento ,95815,36.65,71.16
6071009905,San Bernardino,92394,36.64,71.14
6037503202,Los Angeles,90604,36.64,71.13
6071010013,San Bernardino,92345,36.63,71.12
6037403318,Los Angeles,91766,36.63,71.11
6059075515,Orange ,92782,36.62,71.09
6025012002,Imperial ,92231,36.62,71.08
6059074005,Orange ,92707,36.62,71.07
6013355200,Contra Costa,94521,36.61,71.06
6065030800,Riverside ,92504,36.60,71.04
6001436200,Alameda ,94541,36.58,71.03
6037406902,Los Angeles,91746,36.58,71.02
6053001801,Monterey ,93907,36.58,71.01
6067007504,Sacramento ,95841,36.57,70.99
6001406202,Alameda ,94601,36.57,70.98
6059099801,Orange ,92683,36.57,70.97
6037482503,Los Angeles,91770,36.57,70.95
6007002800,Butte ,95965,36.57,70.94
6071002601,San Bernardino,92337,36.56,70.93
6077003310,San Joaquin,95210,36.56,70.92
6037134002,Los Angeles,91306,36.56,70.90
6037602402,Los Angeles,90250,36.55,70.89
6107002303,Tulare ,93274,36.55,70.88
6099000501,Stanislaus ,95356,36.54,70.87
6037576904,Los Angeles,90804,36.52,70.85
6053001700,Monterey ,93901,36.52,70.84
6037481002,Los Angeles,91801,36.52,70.83
6059001903,Orange ,92833,36.50,70.82
6037128101,Los Angeles,91405,36.49,70.80
6067006003,Sacramento ,95821,36.49,70.79
6059086803,Orange ,92801,36.48,70.78
6037127712,Los Angeles,91406,36.48,70.77
6037104105,Los Angeles,91331,36.48,70.75
6059001103,Orange ,90631,36.47,70.74
6107003802,Tulare ,93257,36.45,70.73
6025010800,Imperial ,92250,36.44,70.72
6107001902,Tulare ,93277,36.43,70.70
6065040603,Riverside ,91752,36.43,70.69
6037543603,Los Angeles,90710,36.42,70.68
6037211703,Los Angeles,90020,36.41,70.66
6037183220,Los Angeles,90042,36.41,70.65
6001432600,Alameda ,94577,36.40,70.64
6077003404,San Joaquin,95210,36.40,70.63
6029006007,Kern ,93560,36.40,70.61
6065046800,Riverside ,92553,36.39,70.60
6037503103,Los Angeles,90605,36.39,70.59
6071003603,San Bernardino,92376,36.38,70.58
6019006000,Fresno ,93657,36.38,70.56
6107003602,Tulare ,93257,36.38,70.55
6067005506,Sacramento ,95825,36.37,70.54
6037550901,Los Angeles,90241,36.36,70.53
6111004400,Ventura ,93041,36.35,70.51
6073010005,San Diego,92173,36.34,70.50
6037123520,Los Angeles,91401,36.33,70.49
6059076208,Orange ,92865,36.32,70.48
6029000506,Kern ,93308,36.31,70.46
6071010012,San Bernardino,92345,36.31,70.45
6037218220,Los Angeles,90019,36.31,70.44
6065031100,Riverside ,92506,36.29,70.43
6065043505,Riverside ,92545,36.28,70.41
6065043504,Riverside ,92545,36.26,70.40
6037119202,Los Angeles,91331,36.24,70.39
6019003810,Fresno ,93722,36.22,70.37
6037554201,Los Angeles,90706,36.22,70.36
6037482800,Los Angeles,91755,36.21,70.35
6037117510,Los Angeles,91343,36.20,70.34
6037408402,Los Angeles,91745,36.20,70.32
6037481202,Los Angeles,91776,36.20,70.31
6065042206,Riverside ,92507,36.18,70.30
6107000800,Tulare ,93292,36.18,70.29
6071002103,San Bernardino,91730,36.18,70.27
6067006701,Sacramento ,95838,36.17,70.26
6069000300,San Benito,95023,36.15,70.25
6037275603,Los Angeles,90230,36.14,70.24
6065040809,Riverside ,92879,36.14,70.22
6001423200,Alameda ,94710,36.09,70.21
6019007801,Fresno ,93234,36.09,70.20
6057000501,Nevada ,95945,36.09,70.19
6071002037,San Bernardino,92336,36.08,70.17
6065045609,Riverside ,92274,36.08,70.16
6037207101,Los Angeles,90012,36.08,70.15
6037402705,Los Angeles,91767,36.08,70.13
6071003405,San Bernardino,92335,36.07,70.12
